"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jun 22 17:16:04 GMT 2022","Wed Jun 22 17:16:20 GMT 2022","15164","test_conduit","test_remek","TestConduit","","","test_cookie",""
"passed","Wed Jun 22 17:16:22 GMT 2022","Wed Jun 22 17:16:25 GMT 2022","2931","test_conduit","test_remek","TestConduit","","","test_registration_invalid",""
